ImgPath,label,leftelbow,lefthip,leftknee,rightelbow,righthip,rightknee
Train Data/Dataset6/1/1_19.jpg,1,157.298952,129.58608,150.1552774,157.2027659,140.4987915,151.141323
Train Data/Dataset6/1/490.jpg,1,140.7881378,39.40343394,171.2380755,136.6741265,51.52024601,163.4822541
Train Data/Dataset6/1/1_320.jpg,1,101.773323,105.4812803,47.75078414,126.4389775,103.9000875,59.78246002
Train Data/Dataset6/1/0_127.jpg,1,,,,,,
Train Data/Dataset6/1/1_334.jpg,1,124.3028526,89.34579647,44.70768405,172.5176138,83.62491669,73.62089025
Train Data/Dataset6/1/1_452.jpg,1,75.53328173,47.8818329,26.44203172,70.84435007,84.12332779,115.5534819
Train Data/Dataset6/1/309.jpg,1,122.3803362,90.15370221,34.08514202,114.3323626,98.51953525,46.98684369
Train Data/Dataset6/1/2_208.jpg,1,119.0587551,134.1502536,80.40671066,125.2774836,109.1261945,51.82984479
Train Data/Dataset6/1/2_220.jpg,1,121.1906211,118.3948733,84.39299314,134.3010079,85.88314689,42.37814351
Train Data/Dataset6/1/335.jpg,1,155.1845495,35.54599612,31.69658097,126.6699813,29.28571375,50.89504323
Train Data/Dataset6/1/321.jpg,1,128.4621655,41.94791706,19.65196913,119.3639307,58.94554211,21.78993936
Train Data/Dataset6/1/1_491.jpg,1,126.9524971,77.44479051,44.96477895,131.1102848,80.63749593,29.98047053
Train Data/Dataset6/1/2_552.jpg,1,134.7242754,31.08134901,175.9918222,156.3385969,43.88767462,111.866075
Train Data/Dataset6/1/447.jpg,1,132.48947,74.93838355,167.7359085,135.9525217,56.6423954,167.1767546
Train Data/Dataset6/1/1_268.jpg,1,161.9046556,57.5289547,85.03598946,109.4609441,90.49390711,167.6216575
Train Data/Dataset6/1/1_0_146.jpg,1,,,,,,
Train Data/Dataset6/1/1_532.jpg,1,149.7589227,65.62238304,60.5839739,121.2823659,84.74009108,41.42621308
Train Data/Dataset6/1/282.jpg,1,101.6868668,82.18134173,66.49806903,152.2997939,86.33935619,26.24672962
Train Data/Dataset6/1/1_254.jpg,1,174.5611292,177.742565,174.4374073,168.4797734,176.932449,172.8122456
Train Data/Dataset6/1/3_184.jpg,1,134.3971378,69.94470941,153.4496784,142.101832,72.9029102,139.8865211
Train Data/Dataset6/1/3_190.jpg,1,156.4564718,74.23441918,167.0691026,164.9579672,78.00904344,175.5171065
Train Data/Dataset6/1/1_0_191.jpg,1,,,,,,
Train Data/Dataset6/1/2_368.jpg,1,139.9633913,40.14964402,102.2852107,131.0875093,42.89202162,115.10814
Train Data/Dataset6/1/269.jpg,1,60.00740071,44.13974301,32.15858318,91.70051093,54.98382345,24.21996178
Train Data/Dataset6/1/2_0_1.jpg,1,105.7852144,163.3867247,172.2340103,110.7851291,160.1568407,177.8158274
Train Data/Dataset6/1/527.jpg,1,145.1356237,69.67394617,141.7094421,147.6192577,72.63500043,178.46744
Train Data/Dataset6/1/1_297.jpg,1,151.8207296,115.0825769,47.37284913,148.15241,94.45409742,35.66313501
Train Data/Dataset6/1/241.jpg,1,147.2950175,54.04436696,172.9289097,143.6726211,57.65058467,173.2075981
Train Data/Dataset6/1/255.jpg,1,93.19759719,98.87160161,20.39222956,120.8538887,79.91225895,59.40201568
Train Data/Dataset6/1/533.jpg,1,156.8050115,6.804755039,41.71029202,139.9412673,45.66236868,84.74179847
Train Data/Dataset6/1/1_0_436.jpg,1,107.482422,110.3015456,39.63487824,101.5726771,115.1573345,43.31049805
Train Data/Dataset6/1/2_195.jpg,1,135.2681699,78.08393369,153.8838107,159.8124295,79.6021948,153.0601759
Train Data/Dataset6/1/0_245.jpg,1,167.9041786,86.13059896,167.0859292,134.6790216,90.61701755,129.6459329
Train Data/Dataset6/1/0_71.jpg,1,,,,,,
Train Data/Dataset6/1/1_0_378.jpg,1,,,,,,
Train Data/Dataset6/1/3_0_298.jpg,1,163.1678182,142.6815565,137.207812,165.2053735,87.7495827,146.8064462
Train Data/Dataset6/1/2_156.jpg,1,150.7656308,80.81992795,43.88576708,87.76486035,72.67590056,37.42193095
Train Data/Dataset6/1/3_2.jpg,1,76.00681907,116.6322209,107.5534621,85.71157837,100.7720471,121.4918458
Train Data/Dataset6/1/2_142.jpg,1,149.0671567,75.8085796,160.9940484,165.1008892,76.16938672,171.2382224
Train Data/Dataset6/1/3_3.jpg,1,134.4988051,52.82515779,25.12670231,135.8707141,56.10292133,28.5068658
Train Data/Dataset6/1/2_143.jpg,1,,,,,,
Train Data/Dataset6/1/2_157.jpg,1,,,,,,
Train Data/Dataset6/1/3_422.jpg,1,131.3322553,71.17664036,131.2385306,138.161176,86.34937416,168.0385231
Train Data/Dataset6/1/0_250.jpg,1,,,,,,
Train Data/Dataset6/1/0_244.jpg,1,,,,,,
Train Data/Dataset6/1/2_194.jpg,1,96.60326706,95.56805555,42.55384156,130.9048445,121.035241,60.48245462
Train Data/Dataset6/1/0_522.jpg,1,,,,,,
Train Data/Dataset6/1/0_70.jpg,1,,,,,,
Train Data/Dataset6/1/1_0_345.jpg,1,141.6685929,89.8723038,84.09624389,87.52973818,132.1987221,134.7180965
Train Data/Dataset6/1/0_58.jpg,1,,,,,,
Train Data/Dataset6/1/2_0_173.jpg,1,141.568726,71.77170818,38.9719363,145.8275549,75.34565325,42.78803998
Train Data/Dataset6/1/1_0_437.jpg,1,,,,,,
Train Data/Dataset6/1/2_341.jpg,1,170.8062321,114.8380172,164.8470853,132.5282405,100.3252644,164.6956314
Train Data/Dataset6/1/1_282.jpg,1,134.3606221,27.93764147,154.8503004,165.2906686,58.16560884,17.11190989
Train Data/Dataset6/1/254.jpg,1,128.5361776,107.121107,39.5627059,125.532816,105.7849161,32.77795445
Train Data/Dataset6/1/532.jpg,1,95.89700744,89.94733996,174.6070014,115.2307103,96.61244521,158.9393724
Train Data/Dataset6/1/1_1.jpg,1,131.6728512,113.4320507,71.59327797,148.0279929,105.6090556,43.27099286
Train Data/Dataset6/1/3_634.jpg,1,86.05711796,71.47921807,131.9192786,110.1720835,75.88971673,89.60543945
Train Data/Dataset6/1/2_433.jpg,1,69.3137115,137.1718209,172.87074,89.05365814,67.40221603,170.0384147
Train Data/Dataset6/1/240.jpg,1,114.8616797,49.68719425,141.6094436,134.0466676,47.55412017,162.7820779
Train Data/Dataset6/1/3_146.jpg,1,138.5504509,63.51648487,24.25104416,142.6962465,70.89522061,22.8251423
Train Data/Dataset6/1/1_296.jpg,1,77.09767825,81.47355932,76.03817746,162.1453622,127.6496588,107.4267649
Train Data/Dataset6/1/1_0_184.jpg,1,111.9120796,46.56487333,34.28678468,103.5914598,60.69693279,30.62748521
Train Data/Dataset6/1/1_0_190.jpg,1,149.5911144,52.45733995,21.55901654,154.7431993,50.57774786,25.03074382
Train Data/Dataset6/1/2_369.jpg,1,156.3066754,30.90569618,179.9061631,156.7224371,28.10929131,169.408078
Train Data/Dataset6/1/297.jpg,1,109.696324,67.9362516,97.09436054,144.1693194,54.83993014,76.4380308
Train Data/Dataset6/1/3_191.jpg,1,112.1143118,113.8064332,124.9277055,105.6048373,122.3230084,121.9574759
Train Data/Dataset6/1/1_527.jpg,1,125.3265268,96.32959278,53.70064416,133.0986268,99.23940451,39.16323975
Train Data/Dataset6/1/1_533.jpg,1,147.5046105,80.54885833,62.77576905,140.9717691,101.2734885,39.01705625
Train Data/Dataset6/1/2_396.jpg,1,150.7404815,117.82771,117.2464083,126.9575575,110.9721061,173.2851517
Train Data/Dataset6/1/1_0_609.jpg,1,,,,,,
Train Data/Dataset6/1/1_255.jpg,1,121.9994157,51.68026564,54.03538243,118.8234484,51.76704461,43.82313809
Train Data/Dataset6/1/283.jpg,1,104.3108256,97.62121137,177.7842574,111.2027674,90.55656828,177.090885
Train Data/Dataset6/1/3_35.jpg,1,145.3550917,70.72274525,137.4062435,145.0631433,73.71909434,137.935106
Train Data/Dataset6/1/1_269.jpg,1,95.14966483,58.37944855,47.62099874,105.5525748,72.66873172,49.90240289
Train Data/Dataset6/1/2_235.jpg,1,159.0938671,102.6133647,130.3353526,140.4678928,95.26853655,175.613068
Train Data/Dataset6/1/446.jpg,1,,,,,,
Train Data/Dataset6/1/1_484.jpg,1,113.1228695,50.86376212,23.66075677,111.959706,57.92044334,32.83660722
Train Data/Dataset6/1/334.jpg,1,103.9678323,88.6535544,63.59785227,162.0205372,91.5825296,23.14339362
Train Data/Dataset6/1/2_221.jpg,1,158.4685259,136.84805,131.5830701,162.933927,160.3107004,168.982936
Train Data/Dataset6/1/2_209.jpg,1,117.5401222,107.3205651,42.11150065,127.5490701,123.3936935,58.20794873
Train Data/Dataset6/1/308.jpg,1,114.6549426,32.70114652,170.1147241,96.36680244,39.75959311,168.1735957
Train Data/Dataset6/1/1_335.jpg,1,147.6220171,70.3799498,17.25339518,165.1882399,56.20561828,156.5602958
Train Data/Dataset6/1/491.jpg,1,149.232096,54.78029067,169.2236465,136.7238146,55.10563599,175.8094341
Train Data/Dataset6/1/1_18.jpg,1,,,,,,
Train Data/Dataset6/1/1_447.jpg,1,107.5585361,82.87994654,41.24336152,118.4623272,88.39825173,30.08163623
Train Data/Dataset6/1/1_321.jpg,1,140.2927533,85.24581448,18.4565882,147.6319339,78.73780908,17.0025645
Train Data/Dataset6/1/3_0_104.jpg,1,114.5484272,92.82576664,62.43429075,119.3510737,82.85789804,58.45986774
Train Data/Dataset6/1/1_309.jpg,1,150.2613721,44.35779455,16.96995358,152.6251181,14.01967124,34.410215
Train Data/Dataset6/1/1_24.jpg,1,118.681382,55.00834924,151.9087317,123.7875088,64.64297992,147.0175999
Train Data/Dataset6/1/3_0_138.jpg,1,155.2485616,44.90368272,46.9515476,152.3935898,41.10421299,25.91736598
Train Data/Dataset6/1/122.jpg,1,162.5383879,59.34198761,7.64525362,133.2645539,96.69060906,16.57851824
Train Data/Dataset6/1/3_224.jpg,1,57.80815749,114.812472,24.80515758,73.88997119,120.8049423,29.62828017
Train Data/Dataset6/1/1_0_60.jpg,1,,,,,,
Train Data/Dataset6/1/136.jpg,1,,,,,,
Train Data/Dataset6/1/3_556.jpg,1,115.8557638,69.75680912,138.3463975,125.0236746,92.28260795,143.9284141
Train Data/Dataset6/1/0_495.jpg,1,,,,,,
Train Data/Dataset6/1/687.jpg,1,,,,,,
Train Data/Dataset6/1/1_651.jpg,1,152.5006155,57.8043133,64.94939093,160.2944366,37.92941523,54.69242222
Train Data/Dataset6/1/2_61.jpg,1,152.5006155,57.8043133,64.94939093,160.2944366,37.92941523,54.69242222
Train Data/Dataset6/1/1_137.jpg,1,125.6850784,82.09254503,156.4846944,173.1751068,62.30795302,157.9299673
Train Data/Dataset6/1/2_75.jpg,1,129.8073103,41.87996606,13.69913909,138.9995174,40.20547861,11.70646979
Train Data/Dataset6/1/1_123.jpg,1,135.1487843,108.3759492,49.972015,146.2981152,112.0759962,40.04534125
Train Data/Dataset6/1/3_595.jpg,1,137.8969774,66.98636108,21.36301787,144.0930967,74.24287575,15.53389931
Train Data/Dataset6/1/0_456.jpg,1,,,,,,
Train Data/Dataset6/1/3_0_460.jpg,1,,,,,,
Train Data/Dataset6/1/23.jpg,1,115.2745834,95.58238171,10.30914429,146.6639732,80.87873698,51.72789821
Train Data/Dataset6/1/2_0_27.jpg,1,,,,,,
Train Data/Dataset6/1/0_318.jpg,1,,,,,,
Train Data/Dataset6/1/2_49.jpg,1,45.70599771,162.3412772,161.5568556,115.0782397,173.5926151,173.4938168
Train Data/Dataset6/1/37.jpg,1,130.4944151,78.39286373,48.73037608,149.7210653,84.77009962,22.44786759
Train Data/Dataset6/1/2_0_33.jpg,1,,,,,,
Train Data/Dataset6/1/3_0_464.jpg,1,,,,,,
Train Data/Dataset6/1/1_641.jpg,1,85.89848364,89.70902914,23.18045768,104.0647997,42.51604071,16.0740073
Train Data/Dataset6/1/0_452.jpg,1,140.6313528,147.1613323,84.19135438,136.5013393,165.121272,115.2735256
Train Data/Dataset6/1/1_127.jpg,1,124.8528995,80.50294535,35.72219889,158.3479744,51.62278367,160.9813479
Train Data/Dataset6/1/2_71.jpg,1,128.7172436,34.82111369,171.4483767,168.7340152,48.44754756,151.5335832
Train Data/Dataset6/1/3_0_302.jpg,1,,,,,,
Train Data/Dataset6/1/0_320.jpg,1,,,,,,
Train Data/Dataset6/1/1_133.jpg,1,158.7082414,156.9518108,163.3551289,118.4011959,148.523354,149.6597949
Train Data/Dataset6/1/2_65.jpg,1,,,,,,
Train Data/Dataset6/1/3_585.jpg,1,,,,,,
Train Data/Dataset6/1/2_0_37.jpg,1,,,,,,
Train Data/Dataset6/1/33.jpg,1,150.5266493,88.28148589,24.84130898,114.5207241,101.0295141,27.97769956
Train Data/Dataset6/1/2_59.jpg,1,171.2867035,49.5706236,152.5896168,148.0548359,44.48045531,128.6524164
Train Data/Dataset6/1/2_0_23.jpg,1,142.2209722,86.20314584,33.3982189,159.7915825,84.97859023,31.9487731
Train Data/Dataset6/1/27.jpg,1,136.973809,136.8598382,132.9147544,100.7325626,100.6337523,66.0836215
Train Data/Dataset6/1/1_0_235.jpg,1,58.88725378,116.383247,56.38572057,112.1232708,75.4400543,67.44060654
Train Data/Dataset6/1/3_552.jpg,1,99.29854291,92.74507329,18.71910122,119.0801112,82.64119107,21.06703434
Train Data/Dataset6/1/0_491.jpg,1,,,,,,
Train Data/Dataset6/1/132.jpg,1,57.4215699,78.24912033,26.45041228,85.99837198,62.16699766,46.89184286
Train Data/Dataset6/1/126.jpg,1,93.71743937,34.3465467,155.4189401,56.8265653,60.74669687,114.5430567
Train Data/Dataset6/1/1_0_58.jpg,1,76.49888272,85.02946289,113.8299293,86.3530496,94.28414495,127.3948946
Train Data/Dataset6/1/1_325.jpg,1,76.49888272,85.02946289,113.8299293,86.3530496,94.28414495,127.3948946
Train Data/Dataset6/1/0_136.jpg,1,148.6687255,62.62715724,90.47512379,154.9021913,75.91654131,42.67102928
Train Data/Dataset6/1/2_580.jpg,1,148.6687255,62.62715724,90.47512379,154.9021913,75.91654131,42.67102928
Train Data/Dataset6/1/1_443.jpg,1,140.1151427,92.15752415,39.30405489,148.1624509,101.5013672,58.32713817
Train Data/Dataset6/1/495.jpg,1,92.9461713,135.3166091,38.43456737,50.72109604,105.5024918,19.66854308
Train Data/Dataset6/1/481.jpg,1,119.3199749,108.3013046,170.0459473,142.7075996,100.0956811,172.9275577
Train Data/Dataset6/1/1_457.jpg,1,137.0114538,106.2313989,156.3071103,129.1603929,94.00890538,103.2215477
Train Data/Dataset6/1/1_319.jpg,1,138.3092804,76.26378066,42.19457273,128.1598856,76.53916804,43.33131401
Train Data/Dataset6/1/1_20.jpg,1,144.7331837,66.02335798,119.6821489,147.130672,56.59233186,123.2920987
Train Data/Dataset6/1/1_34.jpg,1,67.93510594,143.5758273,153.6934891,150.1268595,135.6610609,145.0956002
Train Data/Dataset6/1/3_0_128.jpg,1,105.2210979,67.12265162,43.4079457,124.5434527,69.48638111,38.64444029
Train Data/Dataset6/1/2_225.jpg,1,165.5972006,160.4076269,177.2040696,164.5439272,154.309742,164.1398208
Train Data/Dataset6/1/456.jpg,1,115.8402435,89.74335535,175.2092728,146.2975117,75.95048478,167.5727917
Train Data/Dataset6/1/0_693.jpg,1,,,,,,
Train Data/Dataset6/1/2_543.jpg,1,165.2671925,174.7072465,164.4622429,166.5541603,175.9425302,164.9033517
Train Data/Dataset6/1/1_494.jpg,1,121.6747017,63.55365236,29.26298855,141.4400128,67.94497727,46.53568529
Train Data/Dataset6/1/442.jpg,1,153.6936193,90.499781,23.14495325,140.6672904,91.59543441,18.43039488
Train Data/Dataset6/1/324.jpg,1,83.34558643,110.4813481,29.81054209,166.9393388,98.29960759,52.25517459
Train Data/Dataset6/1/2_219.jpg,1,,,,,,
Train Data/Dataset6/1/318.jpg,1,90.00281829,39.94111376,20.47283659,80.65817366,41.23358194,23.06216993
Train Data/Dataset6/1/287.jpg,1,171.9818829,40.63035151,155.2046508,174.2928923,35.85292367,156.2790117
Train Data/Dataset6/1/1_251.jpg,1,104.4410179,131.4084457,26.7387256,121.8854821,137.0403459,35.02306231
Train Data/Dataset6/1/3_181.jpg,1,140.8504033,89.93740444,24.75340928,144.2331531,94.11499907,24.39672317
Train Data/Dataset6/1/3_0_712.jpg,1,150.5379584,165.0238153,164.5757546,142.1987627,155.5534375,174.3840391
Train Data/Dataset6/1/1_537.jpg,1,173.6973572,56.32071474,53.87442452,141.3108105,30.32729259,23.3234901
Train Data/Dataset6/1/1_523.jpg,1,134.6727621,76.85816629,25.03506042,154.4151866,66.83033807,15.55551828
Train Data/Dataset6/1/2_386.jpg,1,127.2495836,107.8818703,67.0129726,126.5880925,67.10525069,113.5022631
Train Data/Dataset6/1/1_245.jpg,1,80.92676742,78.84424923,133.1294421,132.2293924,97.06552459,21.28532952
Train Data/Dataset6/1/293.jpg,1,104.005467,86.20647467,52.24671581,75.87245295,92.72826745,72.25033889
Train Data/Dataset6/1/3_25.jpg,1,85.48300861,105.5797072,136.4837849,86.91782031,104.0971262,139.8155125
Train Data/Dataset6/1/2_0_413.jpg,1,,,,,,
Train Data/Dataset6/1/3_31.jpg,1,140.4838524,91.89979006,22.43219268,137.1950768,100.0963309,35.1880779
Train Data/Dataset6/1/1_279.jpg,1,124.2009596,51.32862251,15.17210016,131.0985102,34.34374747,165.7672972
Train Data/Dataset6/1/2_351.jpg,1,93.78380188,89.94925561,159.1100336,54.82058101,115.3582819,145.6633322
Train Data/Dataset6/1/1_292.jpg,1,156.138245,159.9676209,155.3321533,78.67264934,26.87520463,174.4143948
Train Data/Dataset6/1/3_142.jpg,1,,,,,,
Train Data/Dataset6/1/244.jpg,1,177.6101223,76.43600637,52.84752664,141.3758436,123.5770879,106.7104911
Train Data/Dataset6/1/522.jpg,1,140.2727225,55.88732443,137.618922,175.6122567,146.2598578,151.9428705
Train Data/Dataset6/1/2_437.jpg,1,132.8138651,83.02827386,161.0788934,98.94291724,107.8029428,152.4935492
Train Data/Dataset6/1/1_5.jpg,1,125.3852662,102.5274531,69.01909064,120.8241855,96.31489795,41.30839505
Train Data/Dataset6/1/250.jpg,1,124.2492937,66.33631632,62.87943525,81.44616564,75.99238224,29.75136918
Train Data/Dataset6/1/2_345.jpg,1,131.0742656,116.1569548,43.69086715,147.9055494,39.47296596,170.4728277
Train Data/Dataset6/1/1_286.jpg,1,131.0742656,116.1569548,43.69086715,147.9055494,39.47296596,170.4728277
Train Data/Dataset6/1/1_0_194.jpg,1,,,,,,
Train Data/Dataset6/1/3_383.jpg,1,140.4355269,82.58354568,175.731016,147.2013177,80.38755696,133.7441528
Train Data/Dataset6/1/0_240.jpg,1,,,,,,
Train Data/Dataset6/1/3_397.jpg,1,145.5016287,51.09189045,46.18729259,161.4483675,52.75816226,47.57886148
Train Data/Dataset6/1/0_48.jpg,1,,,,,,
Train Data/Dataset6/1/2_0_163.jpg,1,,,,,,
Train Data/Dataset6/1/2_153.jpg,1,141.0486861,84.87366147,19.44120076,137.0688126,77.98367382,14.85474025
Train Data/Dataset6/1/2_147.jpg,1,163.8387983,119.6079871,47.091111,149.0122529,122.2676796,57.97983959
Train Data/Dataset6/1/2_0_188.jpg,1,132.7811816,164.3948453,126.4634557,132.1130022,169.550102,137.288683
Train Data/Dataset6/1/3_432.jpg,1,148.4267557,85.80028083,24.76935755,154.6913672,86.89614474,23.5445871
Train Data/Dataset6/1/1_0_396.jpg,1,109.0096548,90.31245174,19.76830804,156.5384844,60.07228951,80.54881925
Train Data/Dataset6/1/709.jpg,1,78.61633814,56.9498866,160.3279996,103.2169802,38.23629417,150.4795959
Train Data/Dataset6/1/3_355.jpg,1,132.7948175,94.49315771,23.51676323,135.8057701,103.0923819,29.63376741
Train Data/Dataset6/1/3_433.jpg,1,73.64458959,119.845247,29.37884285,53.6013734,125.0101901,36.59807456
Train Data/Dataset6/1/3_6.jpg,1,136.6360432,89.98983086,28.23115635,143.9119664,88.49521151,19.87815267
Train Data/Dataset6/1/2_152.jpg,1,137.9129305,169.6388308,25.98196896,175.9383093,20.15006863,167.0489648
Train Data/Dataset6/1/2_0_162.jpg,1,131.3927157,110.6729943,150.3389606,157.6208349,115.3811721,116.8290142
Train Data/Dataset6/1/0_255.jpg,1,,,,,,
Train Data/Dataset6/1/2_185.jpg,1,135.8900122,175.8197775,172.4976724,131.7602528,177.6665988,178.1896695
Train Data/Dataset6/1/3_0_511.jpg,1,103.6381621,126.4180505,131.2359697,123.3122251,103.1276291,121.9199355
Train Data/Dataset6/1/0_241.jpg,1,153.3349203,123.3842118,163.5536837,144.809423,120.4216917,157.8913868
Train Data/Dataset6/1/279.jpg,1,170.3847509,68.44863788,31.28806697,128.3196176,81.17381326,18.74430711
Train Data/Dataset6/1/537.jpg,1,,,,,,
Train Data/Dataset6/1/1_4.jpg,1,118.7751442,100.1799167,45.10017316,122.5555749,107.4041089,72.96305453
Train Data/Dataset6/1/2_422.jpg,1,112.2730085,102.8380045,47.96666009,127.4151464,66.06895504,155.6283305
Train Data/Dataset6/1/1_287.jpg,1,162.1112196,80.98014306,35.7017204,105.2041143,30.3815074,64.53177231
Train Data/Dataset6/1/3_143.jpg,1,158.3252043,134.6699241,167.7527534,128.5635112,30.66412597,164.9813728
Train Data/Dataset6/1/2_436.jpg,1,169.1789118,110.3440751,170.3251998,147.9179655,120.2232044,147.2274439
Train Data/Dataset6/1/1_0_142.jpg,1,,,,,,
Train Data/Dataset6/1/2_0_374.jpg,1,170.8887088,123.227465,168.1998443,128.8841492,138.8579981,150.7395435
Train Data/Dataset6/1/1_278.jpg,1,170.8887088,123.227465,168.1998443,128.8841492,138.8579981,150.7395435
Train Data/Dataset6/1/1_0_156.jpg,1,,,,,,
Train Data/Dataset6/1/292.jpg,1,108.0881114,176.7291193,175.8101955,46.6168247,175.5158342,176.2801865
Train Data/Dataset6/1/3_194.jpg,1,112.6751255,75.13132477,172.7585552,161.0237332,139.193328,157.5010401
Train Data/Dataset6/1/1_244.jpg,1,174.1574127,90.92933866,79.46782564,166.99109,91.72505823,37.61601669
Train Data/Dataset6/1/1_250.jpg,1,145.5069729,63.9250409,17.47435041,148.7470775,62.94180509,25.91141117
Train Data/Dataset6/1/3_18.jpg,1,145.5069729,63.9250409,17.47435041,148.7470775,62.94180509,25.91141117
Train Data/Dataset6/1/286.jpg,1,153.6244087,32.84976152,170.5434679,97.60957504,19.57857548,147.1083336
Train Data/Dataset6/1/1_536.jpg,1,109.8387152,79.98593014,46.97387796,122.7732797,79.00739218,52.88741819
Train Data/Dataset6/1/319.jpg,1,112.7989944,48.26653654,166.9972354,121.6765011,38.01695086,172.8948834
Train Data/Dataset6/1/2_218.jpg,1,172.012389,170.3915935,174.2150509,163.0916571,174.1913327,173.9252272
Train Data/Dataset6/1/443.jpg,1,114.3892205,34.1586726,169.446311,133.5527688,19.42060669,172.0531688
Train Data/Dataset6/1/2_230.jpg,1,120.6090862,77.99441539,88.08813067,99.93123976,111.0979048,119.5060342
Train Data/Dataset6/1/325.jpg,1,142.1562877,101.5792595,166.1370445,134.3120849,107.2808897,154.3058287
Train Data/Dataset6/1/331.jpg,1,126.3171489,98.98948717,158.6991908,165.2744368,85.45976317,128.0865649
Train Data/Dataset6/1/1_481.jpg,1,159.2317874,62.95793329,44.89437462,161.3265278,65.63336387,51.94908338
Train Data/Dataset6/1/457.jpg,1,144.3717823,60.46830226,174.4820095,154.9882363,60.56051309,166.8398614
Train Data/Dataset6/1/1_35.jpg,1,115.5273148,92.38594335,39.69968139,116.0266118,109.1802771,69.39822607
Train Data/Dataset6/1/1_21.jpg,1,,,,,,
Train Data/Dataset6/1/480.jpg,1,105.5776201,50.85458543,169.7060655,123.2192434,27.97709748,165.7808648
Train Data/Dataset6/1/1_330.jpg,1,78.68686608,41.05667473,128.9802866,109.8174974,111.8125881,19.58370947
Train Data/Dataset6/1/0_137.jpg,1,,,,,,
Train Data/Dataset6/1/1_324.jpg,1,170.6874616,59.24098142,21.9008451,150.4499484,82.66830735,44.46290138
Train Data/Dataset6/1/2_0_228.jpg,1,161.6736086,129.1391172,141.3393649,92.95907401,119.4277825,166.2244676
Train Data/Dataset6/1/494.jpg,1,141.3446113,63.50257192,179.4235735,133.5495941,63.89240438,178.2818542
Train Data/Dataset6/1/1_442.jpg,1,139.5455047,89.78737714,61.05601329,148.154012,89.47352619,35.82207228
Train Data/Dataset6/1/127.jpg,1,151.6408112,67.401485,16.99119525,124.6911831,92.95049286,36.48578274
Train Data/Dataset6/1/641.jpg,1,71.58396889,104.7353428,66.05590026,63.41108405,109.4782573,27.01823671
Train Data/Dataset6/1/0_490.jpg,1,,,,,,
Train Data/Dataset6/1/1_0_71.jpg,1,,,,,,
Train Data/Dataset6/1/2_58.jpg,1,138.7905237,79.43836866,30.51803599,146.0657964,85.91140402,39.13323951
Train Data/Dataset6/1/26.jpg,1,177.201945,85.19877329,24.72372564,171.8934993,48.00387393,3.143617209
Train Data/Dataset6/1/32.jpg,1,159.9369916,119.4614319,57.20045981,150.7439992,65.62139308,21.70124707
Train Data/Dataset6/1/0_309.jpg,1,,,,,,
Train Data/Dataset6/1/2_64.jpg,1,166.7922624,17.3127945,134.2518504,108.4262295,40.64147725,118.7856813
Train Data/Dataset6/1/1_132.jpg,1,155.9871806,122.1926203,121.8898048,156.0295911,110.2088188,165.2134106
Train Data/Dataset6/1/1_0_208.jpg,1,,,,,,
Train Data/Dataset6/1/3_0_471.jpg,1,126.120703,36.81235675,39.05800545,126.7369928,38.74614937,38.72959739
Train Data/Dataset6/1/2_70.jpg,1,154.7007166,39.44483979,131.8121158,143.7442741,31.11130956,158.7868955
Train Data/Dataset6/1/0_335.jpg,1,141.4707413,81.35199207,64.06773687,126.7655367,145.5359304,154.2730853
Train Data/Dataset6/1/3_0_473.jpg,1,164.105895,139.4698992,148.8922991,151.7948562,116.3640345,175.3672457
Train Data/Dataset6/1/1_656.jpg,1,119.9462586,117.327335,70.46132956,114.9608794,84.5555317,34.36101119
Train Data/Dataset6/1/18.jpg,1,110.8275101,32.68458652,138.760344,127.9937418,23.17398824,132.7998253
Train Data/Dataset6/1/1_130.jpg,1,99.86031158,58.44475628,102.6425871,116.2346495,132.7083947,44.83579409
Train Data/Dataset6/1/3_0_315.jpg,1,119.6503626,70.67603347,9.833130444,133.2402333,81.42161176,20.30666508
Train Data/Dataset6/1/2_66.jpg,1,150.7044145,58.84580494,26.41120502,150.5993957,57.46557207,32.74732496
Train Data/Dataset6/1/1_124.jpg,1,172.1368617,42.67973528,87.83602477,103.9924945,44.57810604,100.6027287
Train Data/Dataset6/1/2_72.jpg,1,102.6460987,94.86527392,33.86903683,110.2375565,98.57021989,39.98010494
Train Data/Dataset6/1/3_592.jpg,1,163.5251081,123.8502761,143.8356597,177.3580734,145.4693958,136.120679
Train Data/Dataset6/1/0_451.jpg,1,,,,,,
Train Data/Dataset6/1/24.jpg,1,88.29531118,117.9628468,49.56297609,73.65198393,80.87249457,89.45845299
Train Data/Dataset6/1/2_0_20.jpg,1,,,,,,
Train Data/Dataset6/1/3_0_34.jpg,1,115.9255626,84.93273707,46.5362546,125.7950084,86.68796255,45.73162778
Train Data/Dataset6/1/1_0_222.jpg,1,103.045244,30.87079367,160.360366,117.9498981,112.9319412,26.60402507
Train Data/Dataset6/1/30.jpg,1,130.0919263,47.48080996,21.52452815,154.3270588,53.25041789,34.98518042
Train Data/Dataset6/1/3_545.jpg,1,127.0260338,106.2834391,44.99422329,131.6073647,112.4840471,34.0336563
Train Data/Dataset6/1/1_0_67.jpg,1,,,,,,
Train Data/Dataset6/1/3_223.jpg,1,139.1308003,104.6046465,24.6581956,143.7533814,105.1282274,19.81391732
Train Data/Dataset6/1/125.jpg,1,99.46525229,58.75338315,154.6046808,96.47076305,31.76208025,158.5706462
