ImgPath,label,leftelbow,lefthip,leftknee,rightelbow,righthip,rightknee,EKleft,EKright,EE,KK
ta/Dataset82/61/1_11.jpg,61,88.18778744,138.3895037,150.9424289,111.2759451,83.19902512,167.0607349,82.51045245,12.33706146,131.7965736,120.6830856
ta/Dataset82/61/1_29.jpg,61,121.9868236,158.366039,169.1501003,71.04927695,155.4524406,165.9058422,174.857391,161.1093745,107.6385636,34.88588819
ta/Dataset82/61/1_15.jpg,61,93.88173075,113.2090287,164.7548734,78.77170728,92.80448498,175.2195224,37.49454424,104.9681889,125.0533524,115.9631471
ta/Dataset82/61/2_628.jpg,61,106.5002925,99.76535516,156.8897146,113.9172831,166.58704,164.4991463,48.82844161,123.7864602,51.82869514,68.06984531
ta/Dataset82/61/1_104.jpg,61,129.8242887,118.3537776,163.2673903,62.41069667,74.8528666,135.7372174,113.6187103,62.5975776,153.8825901,139.100981
ta/Dataset82/61/1_27.jpg,61,157.748537,160.0179716,172.1797941,145.2572209,64.7191549,131.6452948,70.704453,25.88242634,129.334207,117.8300225
ta/Dataset82/61/1_19.jpg,61,125.5814938,172.0410958,168.6490205,142.4789652,45.67892266,168.6803023,107.4069778,82.58053687,97.56718738,160.7249043
ta/Dataset82/61/1_1.jpg,61,142.7799904,174.065872,173.0999273,109.5999356,51.88086658,153.6947669,116.4939567,18.19072448,127.0546306,148.4948616
ta/Dataset82/61/1_447.jpg,61,74.29849234,64.14423126,96.74615855,164.8352395,80.81807331,80.74599509,98.46546502,118.3303479,119.1396251,109.2947119
ta/Dataset82/61/1_123.jpg,61,105.8458254,134.385811,163.5213165,121.0282259,47.06345925,165.0725036,97.43190337,14.05816905,119.913952,125.6572012
ta/Dataset82/61/1_133.jpg,61,154.0525762,47.82342964,169.1272712,133.0314031,120.9349816,117.6290695,33.2368993,113.9539754,131.4818932,92.48218237
ta/Dataset82/61/1_457.jpg,61,123.045341,152.6910918,165.8468403,143.9844009,86.18598079,168.4091277,80.24206896,61.5426662,33.24155986,94.10268528
ta/Dataset82/61/1_6.jpg,61,167.8866539,92.17975125,164.6095223,148.93133,131.820682,151.8997743,16.43997775,80.49942071,154.7942387,56.73775231
ta/Dataset82/61/1_51.jpg,61,53.61703606,43.87746932,177.8378489,175.3427062,177.8395422,131.1754661,9.445272488,163.8402359,144.667238,102.3871103
ta/Dataset82/61/1_50.jpg,61,102.1173225,71.62036876,153.4695703,100.8575235,125.3419168,133.6634153,28.51203236,117.2280784,126.466468,78.78454803
ta/Dataset82/61/1_52.jpg,61,134.331483,57.46224879,147.4957978,139.9498667,133.2023462,126.9170314,8.930021102,93.80674185,148.3651732,64.66101056
ta/Dataset82/61/1_236.jpg,61,100.4223849,111.3970541,175.3506734,140.3877744,84.84033813,167.2715583,78.02813875,47.83232096,106.0949018,106.4918164
ta/Dataset82/61/1_90.jpg,61,97.64555552,142.9223924,150.4291286,133.3818557,82.50500729,171.6214087,70.17435639,31.76940521,97.19314362,91.78312316
ta/Dataset82/61/1_56.jpg,61,133.5827853,63.19767221,44.64171926,88.61276154,44.28904036,110.449202,45.05672065,79.24259386,154.4172712,108.1839007
ta/Dataset82/61/1_68.jpg,61,145.2023952,170.0292088,136.650658,158.5597128,12.15414431,160.9852122,61.92859347,68.42939413,110.3388789,137.2019105
ta/Dataset82/61/1_83.jpg,61,138.1631562,178.5071525,176.2495285,148.0638832,47.36705704,159.4278454,74.14166916,96.04655948,132.8890312,137.5151199
ta/Dataset82/62/215.jpg,62,137.5194353,149.5810042,166.293243,97.01476592,76.45809303,163.4519843,146.2114589,59.13379982,138.7060719,123.6906995
ta/Dataset82/62/573.jpg,62,178.8544469,170.2510543,160.0557656,150.1440284,159.0144506,167.0096592,7.709504943,158.0313007,13.00077463,5.472337931
ta/Dataset82/62/405.jpg,62,115.9379174,166.998524,158.1627923,141.4077988,69.16997008,169.6480198,72.92574171,20.70651343,131.0669168,105.6441672
ta/Dataset82/62/216.jpg,62,114.2589087,99.66521288,148.7721212,149.5191291,129.8207767,141.4481267,25.92062599,125.9923557,66.28107808,29.41509771
ta/Dataset82/62/148.jpg,62,136.6080172,85.75960773,163.1158728,133.6396218,167.7175554,155.9401961,62.78312739,143.6937435,93.6107025,94.06613715
ta/Dataset82/62/70.jpg,62,161.6833813,172.0144668,166.3760257,159.1263945,54.55408962,146.4773166,126.1310935,33.67028019,95.81590519,119.2011705
ta/Dataset82/62/198.jpg,62,137.4407719,147.3331561,138.4208696,139.3175789,49.38772081,111.6793525,75.67800232,58.18996894,139.7305792,69.46580016
ta/Dataset82/62/66.jpg,62,164.7912007,64.65512612,171.3204733,145.7219397,143.427365,147.2017672,56.14286327,68.14449431,56.30256324,159.5527132
ta/Dataset82/62/167.jpg,62,134.6196787,82.94249088,174.1732654,141.7581876,158.6656626,174.4048612,64.65637436,141.2732678,87.15198247,93.20523987
ta/Dataset82/62/67.jpg,62,89.79134911,106.9515244,131.4504622,122.1506799,64.5217517,157.7729829,67.49883276,44.42512798,157.0011062,110.2710732
ta/Dataset82/62/263.jpg,62,89.79134911,106.9515244,131.4504622,122.1506799,64.5217517,157.7729829,67.49883276,44.42512798,157.0011062,110.2710732
ta/Dataset82/62/464.jpg,62,136.5722425,68.21577584,152.8327313,155.1299628,134.9304887,125.0538862,30.84078546,139.3844841,140.1008993,69.06103452
ta/Dataset82/62/274.jpg,62,149.604767,106.1952021,163.9086035,163.6090614,160.8208454,130.3873109,42.1737479,152.4532338,40.282824,127.1365528
ta/Dataset82/62/117.jpg,62,107.2920383,154.1525158,139.5716905,120.8352,45.75504436,132.0953709,90.63596346,39.5828552,134.3746538,104.2276935
ta/Dataset82/62/16.jpg,62,73.76484067,125.4036481,151.9396333,100.8694392,77.60618689,175.1444181,85.34845882,56.5217335,165.4342243,129.3341132
ta/Dataset82/62/311.jpg,62,159.6221513,135.4502608,162.127023,176.840926,31.43369982,167.0909876,42.12349438,40.72222364,134.7803509,70.83414376
ta/Dataset82/62/265.jpg,62,54.45567601,128.479046,161.6169597,131.6813625,98.04969623,172.2099357,68.75780022,34.46961558,99.2398542,96.64632258
ta/Dataset82/62/306.jpg,62,119.5335218,82.29009763,149.6042881,148.080418,137.0499173,140.7129108,37.88530696,122.419202,98.87730132,37.4533941
ta/Dataset82/62/139.jpg,62,109.8577164,34.90016359,96.22709091,103.296149,108.0294773,104.1887831,31.87605066,54.12571,147.7206012,68.55748674
ta/Dataset82/62/111.jpg,62,132.8956259,134.5552043,144.528918,143.922034,43.83140908,129.3520909,62.41185119,35.08286369,158.6365655,83.62704562
ta/Dataset82/62/493.jpg,62,100.4077972,145.0759121,163.1383263,118.9497844,51.63609955,158.3357838,140.1393354,33.63754568,125.774651,140.3909001
ta/Dataset82/62/295.jpg,62,149.9233327,148.896215,132.7697895,131.1080204,65.94944593,162.8680281,91.71696809,69.71236704,84.07229996,89.98155645
ta/Dataset82/62/281.jpg,62,83.07740326,145.0207196,159.9327107,132.5121589,53.71829905,136.6002832,53.58550274,60.74481657,119.2192472,68.50587071
ta/Dataset82/62/242.jpg,62,101.4578281,128.2245831,177.1015891,72.11290436,154.0671313,154.5895106,70.89192831,161.7560703,140.5547619,74.31025194
ta/Dataset82/62/524.jpg,62,160.2294901,125.03227,177.4433261,70.34024338,171.1836763,172.4175968,91.81588089,75.04803257,75.93769903,111.6380687
ta/Dataset82/62/492.jpg,62,128.7125832,131.7196045,170.4403881,175.2726283,114.3942795,157.7054402,75.36289456,129.0239916,74.15718469,53.51541462
ta/Dataset82/62/34.jpg,62,154.1641732,138.8725029,138.2600537,109.7271652,36.81960467,116.0307708,77.48096928,89.26019326,108.4628477,67.30290253
ta/Dataset82/62/453.jpg,62,141.6365641,80.30559725,172.8112217,149.1027271,156.8140263,151.134211,31.71608783,154.9272052,138.1300061,87.22269715
ta/Dataset82/62/33.jpg,62,120.5055552,44.50020608,115.106912,147.4839317,138.2548703,117.8364814,13.188692,124.431437,158.6787394,49.83117112
ta/Dataset82/62/442.jpg,62,134.5605732,156.0030907,149.6060513,126.3403145,106.5296064,145.750995,139.1752427,96.94417893,97.50300477,107.6709894
ta/Dataset82/62/318.jpg,62,110.2682437,116.522685,90.55941676,104.6104344,70.10237516,140.7338168,100.6454849,47.98592305,148.7234667,110.5303059
ta/Dataset82/62/325.jpg,62,99.59818862,148.7015649,124.0029315,89.46048995,58.70303655,111.2003934,62.84386603,61.261281,127.1859916,79.93898402
ta/Dataset82/62/194.jpg,62,168.7413949,68.68802086,170.151735,115.7390151,133.0581423,143.9120499,62.74531238,49.40829958,33.01991558,124.087322
ta/Dataset82/62/143.jpg,62,162.959399,164.3572096,168.3994769,163.3567946,120.5551035,166.5200574,114.1336949,100.0868596,120.5565328,111.3534926
ta/Dataset82/62/235.jpg,62,105.4437602,59.31177388,170.720318,119.611638,170.5426082,128.7243763,22.03799784,131.6482543,41.88738786,107.7159258
ta/Dataset82/62/221.jpg,62,,,,,,,,,,
ta/Dataset82/62/546.jpg,62,102.5991971,140.7443066,151.9895763,67.36055407,31.92175785,148.1318037,145.7216303,22.31905033,108.5086234,144.1855067
ta/Dataset82/62/43.jpg,62,154.4566684,155.4447662,168.5990079,148.0955975,31.47618428,156.5022799,124.8530162,22.48784952,117.1200441,133.533725
ta/Dataset82/62/381.jpg,62,139.3117714,126.9413692,150.5591887,142.4685893,55.30560276,146.3803331,65.9588538,38.63904724,151.5386786,80.0436322
ta/Dataset82/62/587.jpg,62,83.0329189,26.30130667,148.3472514,99.20756155,147.598017,159.1157908,22.17879093,154.9172714,133.4691103,115.5700427
ta/Dataset82/62/50.jpg,62,105.3479033,79.31098262,142.6767482,107.6148327,118.6064287,104.8410611,29.72426092,131.9794059,148.8398688,70.32427557
ta/Dataset82/62/44.jpg,62,125.845337,92.68504626,161.2724893,145.8265289,151.2649113,132.2671964,32.14299732,161.7840943,86.40174901,70.1236516
ta/Dataset82/62/582.jpg,62,129.5100239,39.30482013,178.772465,101.4767007,120.9033113,49.4285037,28.84273006,147.2394608,146.9603779,97.68578798
ta/Dataset82/62/541.jpg,62,155.2774071,142.9975888,167.0390235,167.15577,33.47072976,163.0826256,128.6626854,102.7615441,75.82815666,121.3766527
ta/Dataset82/62/597.jpg,62,115.742497,101.8460163,111.3523512,118.7164945,85.41203921,165.4691949,83.24428706,45.63089235,168.2383531,129.3016551
ta/Dataset82/62/92.jpg,62,92.55167481,164.8705876,167.7010345,107.6578659,69.26951803,170.6383084,81.61713132,89.20496226,154.8715076,92.00667189
ta/Dataset82/62/45.jpg,62,143.6372943,147.7008534,134.6931546,132.030587,34.81913977,122.9124336,78.32803005,31.23984983,163.8040671,93.3033248
ta/Dataset82/62/542.jpg,62,143.6372943,147.7008534,134.6931546,132.030587,34.81913977,122.9124336,78.32803005,31.23984983,163.8040671,93.3033248
ta/Dataset82/62/635.jpg,62,143.1632648,90.21819942,175.5473491,174.6697309,110.4336564,121.1912277,24.08328829,124.1078498,90.92723175,49.69473013
ta/Dataset82/62/153.jpg,62,137.5851168,147.8890027,138.841982,133.3601179,56.05988473,106.6233006,54.58961248,75.87270087,125.1963065,56.75289756
ta/Dataset82/63/77.jpg,63,137.5851168,147.8890027,138.841982,133.3601179,56.05988473,106.6233006,54.58961248,75.87270087,125.1963065,56.75289756
ta/Dataset82/63/162.jpg,63,60.70128357,88.65390467,69.75871653,118.5376447,101.0287494,44.18859479,60.32658786,87.33513051,108.0768956,70.10748894
ta/Dataset82/63/176.jpg,63,95.99145901,139.4798454,154.6340749,83.38606345,169.9677176,173.4483086,105.7349893,116.2167155,129.0223778,85.66389145
ta/Dataset82/63/406.jpg,63,115.8758033,48.19462351,138.2923866,92.11291761,76.29419721,105.7253245,23.97285906,41.89973201,100.3302313,99.83898373
ta/Dataset82/63/412.jpg,63,167.5164602,66.51780445,178.1213349,128.826549,158.9072026,169.9953615,26.7810981,130.9951642,50.85911314,154.0010646
ta/Dataset82/63/76.jpg,63,146.3859342,142.6713766,164.1857867,172.3448018,149.897447,171.1797152,33.3370137,139.7281451,26.54892424,6.92575347
ta/Dataset82/63/175.jpg,63,103.5038707,129.7158339,119.7082338,125.499229,140.7880935,125.9822505,45.22390832,136.15407,55.64078021,10.09483437
ta/Dataset82/63/607.jpg,63,120.190416,166.4076718,173.4545153,77.7995492,162.937302,175.9475242,102.497703,148.3928856,118.5476145,48.69754222
ta/Dataset82/63/410.jpg,63,151.0728068,129.4706071,139.2697499,125.3568588,170.5887394,177.5325966,61.24785288,122.1029965,125.6501688,18.12203761
ta/Dataset82/63/49.jpg,63,106.643718,148.7728784,157.7195068,60.07941008,172.6888456,150.028799,164.1742172,133.4637636,65.82329694,53.69348623
ta/Dataset82/63/366.jpg,63,77.72245675,141.7930799,171.4365903,127.4910844,163.2718953,170.686381,70.75348017,132.1740525,103.2871006,46.38890735
ta/Dataset82/63/207.jpg,63,46.85172241,170.7851937,175.858114,123.1911198,176.495307,154.5755816,93.99390255,164.263315,133.6714814,58.27257571
ta/Dataset82/63/165.jpg,63,120.1493942,52.79373827,171.7791835,51.655967,64.59250757,165.9446014,52.88228302,48.78431868,129.0641779,87.39865061
ta/Dataset82/63/66.jpg,63,,,,,,,,,,
ta/Dataset82/63/72.jpg,63,,,,,,,,,,
ta/Dataset82/63/167.jpg,63,67.61632136,153.8941596,127.4538396,118.7888956,130.3951659,162.9906181,67.76481776,163.8751587,117.0846382,67.03813881
ta/Dataset82/63/563.jpg,63,,,,,,,,,,
ta/Dataset82/63/576.jpg,63,134.0698622,150.24213,174.365123,121.9918732,177.6553293,177.8289064,61.5346035,126.4135392,128.6760236,33.22870717
ta/Dataset82/63/210.jpg,63,44.61375364,152.5991419,155.4271765,115.5454837,164.1130265,169.0264433,95.5152374,166.2869229,86.51830419,77.05641961
ta/Dataset82/63/370.jpg,63,125.5074726,172.7859766,168.3435136,124.6183704,160.0306501,166.3431088,103.0383183,158.8624724,135.4518743,58.4545204
ta/Dataset82/63/504.jpg,63,65.81535181,121.5000002,85.38803224,107.3480039,109.7262859,91.09737397,82.72806663,100.5349546,119.3437795,69.16052279
ta/Dataset82/63/316.jpg,63,122.1706891,61.09852207,47.60230133,125.8880626,66.59036756,62.35160349,19.83232492,37.4210708,148.2878643,100.8659246
ta/Dataset82/63/100.jpg,63,122.1706891,61.09852207,47.60230133,125.8880626,66.59036756,62.35160349,19.83232492,37.4210708,148.2878643,100.8659246
ta/Dataset82/63/15.jpg,63,120.1445158,78.22139638,108.0812019,127.6923893,94.63167581,131.521025,68.56510067,95.28227621,115.9053284,140.0841174
ta/Dataset82/63/328.jpg,63,78.01969449,109.1609194,111.4711541,85.88413392,137.8021665,118.4287333,83.04216362,143.5177933,113.3088062,136.4715719
ta/Dataset82/63/275.jpg,63,57.37369555,136.4297641,141.79334,95.35966929,138.1234595,99.77341377,141.6248226,120.1326449,113.1049549,74.79850803
ta/Dataset82/63/117.jpg,63,,,,,,,,,,
ta/Dataset82/63/271.jpg,63,144.7347302,147.0493402,155.4048963,112.0542819,170.5130469,172.0802968,92.46373174,137.8014169,110.0325941,21.16853656
ta/Dataset82/63/502.jpg,63,63.62993336,168.3900221,170.455014,125.5955092,178.115416,177.1700921,103.2441023,166.6807025,111.281179,35.42464883
ta/Dataset82/63/462.jpg,63,88.07903469,164.2233987,172.3454977,152.420672,150.4687935,175.0179307,57.54123178,161.2498763,113.449083,37.95195693
ta/Dataset82/63/106.jpg,63,71.02933236,129.7156965,108.6174913,123.9229734,102.5842762,86.14148069,95.8572696,92.35772547,94.88900968,71.49239423
ta/Dataset82/63/306.jpg,63,82.4551884,109.3001314,175.6307388,57.32575741,109.8715345,176.802846,106.4443585,107.5972683,94.77682416,70.65648112
ta/Dataset82/63/312.jpg,63,92.75964349,128.1312769,174.5438846,117.2844054,130.5621108,156.4364552,81.70019255,123.522138,129.5182126,52.07504494
ta/Dataset82/63/266.jpg,63,101.5601603,158.2911053,171.1597661,92.91072901,176.7928321,168.8650664,115.0695556,168.9589245,124.3695294,60.06677894
ta/Dataset82/63/10.jpg,63,41.50302758,172.4773503,169.7574192,134.2892764,174.0669784,168.0867367,82.44132362,173.2077509,127.94701,37.84103392
ta/Dataset82/63/336.jpg,63,137.4314053,148.609142,175.8343853,138.8128992,175.46317,177.4911322,62.85121333,129.1859465,128.8661674,32.24186471
ta/Dataset82/63/518.jpg,63,119.7526304,134.6699483,132.9804725,125.5669305,136.3804456,130.2636712,49.64221789,130.6065201,89.57579046,14.95015205
ta/Dataset82/63/34.jpg,63,164.6553786,126.2575024,98.55444913,164.293292,115.8390727,78.08483308,21.19710727,101.4589763,114.0484031,11.01285991
ta/Dataset82/63/446.jpg,63,131.9490599,179.0392017,177.7362075,96.07788953,175.3263912,168.5666414,159.7930651,167.8563578,110.2358575,35.67088774
ta/Dataset82/63/495.jpg,63,146.4263659,162.3340363,134.8279471,106.3695799,129.099514,103.2366989,160.596889,116.2951062,73.49168543,63.38313093
ta/Dataset82/63/481.jpg,63,84.16077256,161.0612528,130.1476502,64.86836749,131.4970451,95.57389218,141.0753598,141.8969868,142.768896,101.7185485
ta/Dataset82/63/522.jpg,63,92.64923994,126.9541938,28.32072537,117.685108,121.5339056,33.71067878,82.75289685,120.2900473,69.76675336,72.205971
ta/Dataset82/63/325.jpg,63,34.30654128,175.3213869,157.16754,130.6474396,175.6963091,165.6018414,50.98373119,169.277105,143.6658796,52.06350551
ta/Dataset82/63/26.jpg,63,111.2426006,84.43950217,177.1580027,70.62180628,78.33138795,169.8816567,79.64105349,76.19767517,106.8910923,63.09935424
ta/Dataset82/63/482.jpg,63,110.3872408,171.4137097,175.469927,81.60297668,148.0788335,165.3734628,156.9292663,168.080379,132.2245509,30.82020181
ta/Dataset82/63/521.jpg,63,114.8433271,171.8521868,173.6214956,115.3974854,175.5788395,163.28442,108.9936926,160.1402542,125.5572625,45.62075921
ta/Dataset82/63/497.jpg,63,142.3570792,175.3647932,176.7481666,139.5270176,158.9958494,169.6899402,64.92161467,169.0263571,117.2419435,50.18956505
ta/Dataset82/63/118.jpg,63,,,,,,,,,,
ta/Dataset82/63/56.jpg,63,93.15916589,158.1439055,147.2271409,153.6319935,162.481495,144.4839865,53.41294051,164.5648555,87.17013938,19.22079835
ta/Dataset82/63/180.jpg,63,146.3811901,163.7828879,176.7475425,74.06434077,166.5732265,179.4564495,126.7686431,146.7280784,134.6134062,42.50270697
ta/Dataset82/63/157.jpg,63,146.1776084,170.0587641,171.0152693,141.0349793,174.8914456,162.5052894,55.81188294,143.4307198,137.9907572,26.97199857
ta/Dataset82/63/221.jpg,63,58.02045486,153.0508399,176.2548704,100.3383504,168.8931315,174.1433553,98.10176342,155.0110157,102.6036934,30.8773336
ta/Dataset82/63/94.jpg,63,57.36989225,150.5285337,87.21193389,128.3322421,172.3739119,165.2848565,92.2832536,159.0922425,113.2587097,56.91871245
ta/Dataset82/63/195.jpg,63,136.7265912,148.0289665,177.5047214,126.6718391,172.6134205,177.6113045,71.28546137,128.6392272,123.3460777,36.24468005
ta/Dataset82/63/181.jpg,63,59.27383141,173.207903,175.786548,115.2176942,175.4907681,174.0387862,114.0811982,169.656693,122.1546855,44.22531237
ta/Dataset82/63/43.jpg,63,62.10197633,170.5430361,165.1274356,119.668844,164.5717607,167.4103119,78.38552431,163.5979011,101.3316583,36.93873483
ta/Dataset82/63/7.jpg,63,,,,,,,,,,
ta/Dataset82/63/154.jpg,63,151.7648076,154.337299,163.3061916,87.41477943,178.444336,138.3522808,83.34809711,136.5478555,148.2297155,66.87630448
ta/Dataset82/63/381.jpg,63,110.3207251,166.3228407,167.1761014,67.15391898,176.1514841,162.5214613,148.6595561,152.2612134,131.685609,59.26288482
ta/Dataset82/63/545.jpg,63,139.0229024,134.7511225,150.1031877,78.07831391,170.9916784,158.4407632,65.86764405,132.7819288,147.0185577,35.07037765
ta/Dataset82/63/579.jpg,63,114.2505191,136.2863825,170.8257089,44.38143663,171.9817288,162.8969915,147.3739039,118.0939879,125.9754712,98.96342719
ta/Dataset82/63/419.jpg,63,99.89964231,130.833246,152.1440629,126.9156422,157.5567036,162.2290334,55.71833807,131.7076978,63.62201756,26.03277324
ta/Dataset82/63/380.jpg,63,156.5641338,160.1038073,173.7439256,139.6017522,147.3574799,165.8176667,72.46875563,142.7996139,39.8059625,7.247273235
ta/Dataset82/63/97.jpg,63,156.5641338,160.1038073,173.7439256,139.6017522,147.3574799,165.8176667,72.46875563,142.7996139,39.8059625,7.247273235
ta/Dataset82/63/179.jpg,63,95.79640466,162.7018249,165.7088464,119.580015,175.3457854,172.969107,102.9388716,149.6091293,116.6333972,47.28847872
ta/Dataset82/63/421.jpg,63,98.09799677,81.33498881,170.5065837,76.88198254,83.04052753,170.7624426,74.89689827,78.78452651,86.93847467,64.9589883
ta/Dataset82/63/555.jpg,63,121.1313817,162.9210471,165.5703538,104.1387056,172.8938016,156.6458754,155.5712072,156.0820059,59.35768234,24.71171562
ta/Dataset82/63/569.jpg,63,105.0945414,163.781018,163.7514739,128.1838623,162.5509947,166.2049782,73.88289796,155.9930777,144.8817959,58.47484329
ta/Dataset82/63/568.jpg,63,84.76444397,127.1772301,162.4680299,67.86591751,140.0141592,165.8604917,167.8781421,132.9137501,19.07793234,71.57382778
ta/Dataset82/63/232.jpg,63,113.3581937,115.7358851,36.95798946,125.4067139,119.1737136,26.22330695,53.95638995,114.8140887,80.52196736,80.63481708
ta/Dataset82/63/540.jpg,63,92.38844464,153.4334496,162.416391,115.5802425,155.0159288,144.4019891,77.84158976,161.9457949,113.5882402,26.69757558
ta/Dataset82/63/583.jpg,63,92.38844464,153.4334496,162.416391,115.5802425,155.0159288,144.4019891,77.84158976,161.9457949,113.5882402,26.69757558
ta/Dataset82/63/86.jpg,63,57.29202092,175.6996037,161.8351038,88.33197321,170.6731424,168.0194111,131.5831721,177.2891003,126.2998899,48.04586135
ta/Dataset82/63/193.jpg,63,138.2195832,166.3986107,169.5440335,128.1104628,172.7560398,176.9522843,97.9866679,167.3778215,63.93771886,21.56158999
ta/Dataset82/63/378.jpg,63,74.56725104,145.6728977,167.0653569,65.38749014,131.7411537,71.69406609,99.39377342,119.6756087,125.206581,84.34103146
ta/Dataset82/63/556.jpg,63,71.42016618,77.04602492,58.85304327,138.1887232,73.90264739,53.93902194,52.63890021,72.73737744,116.7863657,51.25671414
ta/Dataset82/63/351.jpg,63,40.58052325,94.26339106,159.5636047,144.9216945,74.32614537,174.3301511,27.65208117,90.47023755,141.3686322,39.28677044
ta/Dataset82/63/392.jpg,63,111.2739413,173.1740886,122.366776,118.9250007,162.356163,122.6654603,68.6632612,170.129456,56.49475819,26.05731188
ta/Dataset82/63/85.jpg,63,113.7951083,152.3435598,172.1359293,133.0446996,175.2775388,177.8833509,67.76295201,136.1741714,123.2258069,38.93585998
ta/Dataset82/64/2_498.jpg,64,151.9459182,120.3369634,142.0665325,147.7816105,87.8601661,99.97337403,76.2024213,139.0706076,97.04755235,31.2288521
ta/Dataset82/64/2_329.jpg,64,62.11498444,164.6464464,172.1714526,92.29789798,164.737525,161.3095523,96.82683285,155.4250391,109.914147,44.89055082
ta/Dataset82/64/2_466.jpg,64,114.3437554,142.7187984,170.6589557,163.0207504,123.4261544,169.1536318,54.40631168,154.9239847,32.96854875,44.76531153
ta/Dataset82/64/2_512.jpg,64,119.612153,129.1627346,136.5057421,143.8817856,118.2482711,130.2675269,133.9242105,125.111485,87.38103645,21.58973744
ta/Dataset82/64/1_412.jpg,64,93.55833603,129.3827301,167.4393045,73.19039857,132.372641,168.695593,135.909787,141.8185123,131.447851,39.8842786
ta/Dataset82/64/2_504.jpg,64,,,,,,,,,,
ta/Dataset82/64/2_276.jpg,64,148.0243648,124.5748536,173.513079,166.2187957,115.738706,151.027324,121.5725568,122.0695181,86.59768758,53.23062657
ta/Dataset82/64/2_101.jpg,64,36.51985401,167.5173545,139.9398452,96.11551141,163.5708643,146.5946917,71.69875067,149.6261392,126.0998488,64.20696944
ta/Dataset82/64/2_9.jpg,64,,,,,,,,,,
ta/Dataset82/64/2_33.jpg,64,83.08981743,123.6425426,153.3151319,100.9365873,131.267158,142.3094183,135.752114,147.4407057,137.9727104,92.1828697
ta/Dataset82/64/2_27.jpg,64,149.9549735,143.9213684,156.6702729,135.574158,29.85350037,31.71098861,115.2169581,33.57449901,144.752481,142.19899
ta/Dataset82/64/2_688.jpg,64,94.79964893,98.27076544,40.03693053,124.5067041,68.27604097,29.79514283,132.9729445,88.8945822,78.16006506,109.1570996
ta/Dataset82/64/2_677.jpg,64,89.62364233,117.5921857,166.0828312,120.7772578,131.8098285,149.7870834,84.04844533,129.0698951,142.1415455,85.52572663
ta/Dataset82/64/2_500.jpg,64,73.05875911,137.8483352,177.2558861,75.28808801,136.1774026,171.2399172,156.4495444,150.7737396,102.5014459,50.52646061
ta/Dataset82/64/2_32.jpg,64,69.34795463,156.0229345,163.6104544,118.0494496,153.7449817,160.6765067,99.54099673,174.3114664,128.2387856,49.47192246
ta/Dataset82/64/2_258.jpg,64,69.34795463,156.0229345,163.6104544,118.0494496,153.7449817,160.6765067,99.54099673,174.3114664,128.2387856,49.47192246
ta/Dataset82/64/2_113.jpg,64,,,,,,,,,,
ta/Dataset82/64/1_239.jpg,64,93.72621597,151.4329055,170.8527757,126.9984127,148.5986453,172.5218511,88.178088,178.1139905,123.2940844,21.17952745
ta/Dataset82/64/1_276.jpg,64,77.99601154,123.7030332,172.6880547,90.93828837,124.7118431,172.446242,89.3641557,132.3494078,117.1831335,84.6761417
ta/Dataset82/64/2_80.jpg,64,104.9202883,147.1607477,146.8126875,87.97237018,145.7160704,135.8142635,102.6122301,177.378719,104.9559734,61.94441665
ta/Dataset82/64/2_375.jpg,64,78.98497955,136.9164332,148.7695392,57.16401876,127.3530803,128.1722091,114.1481989,163.8851077,73.26440134,47.28441984
ta/Dataset82/64/2_639.jpg,64,78.72592471,98.46152855,171.9262493,99.91973734,93.6341389,172.6142723,106.1625568,112.3473339,140.5300457,28.15445188
ta/Dataset82/64/2_163.jpg,64,117.8416956,159.7276555,169.5587255,78.8542706,92.67664566,176.4522782,96.89739071,112.4614637,121.8836037,85.4936812
ta/Dataset82/64/2_97.jpg,64,81.95720356,143.8650543,175.4720721,104.116491,141.2256719,147.8157699,87.68864888,168.2573375,115.0729637,37.57954525
ta/Dataset82/64/2_210.jpg,64,73.9543057,141.8387882,144.5860311,65.24188729,130.0638238,125.8933474,111.687618,169.4679865,80.56854222,40.98909819
ta/Dataset82/64/2_364.jpg,64,68.1993882,154.4642396,161.6345466,79.65009719,152.7594404,142.8532278,158.8775839,148.8194797,132.9343941,73.31937264
ta/Dataset82/64/2_86.jpg,64,61.87030904,167.7904566,161.5136699,76.08017218,158.6600868,154.6664375,116.1692647,167.8393429,109.2299192,36.13326851
ta/Dataset82/64/1_113.jpg,64,76.85214979,142.7448257,178.3034538,75.76807356,141.5631942,160.942436,148.5352953,155.3802772,124.6915947,51.5010253
ta/Dataset82/64/2_561.jpg,64,137.8204739,156.3223804,174.635126,123.523843,159.9906426,161.4249711,149.1294695,167.0981905,117.2928707,38.19013433
ta/Dataset82/64/2_207.jpg,64,72.27621194,158.7392816,173.0742588,111.5375119,163.9781071,160.8675067,65.38765171,149.8598847,107.222167,55.90691848
ta/Dataset82/64/2_549.jpg,64,43.54567758,119.5312732,156.2777826,56.93957173,120.2221507,166.92644,147.1426167,139.9411353,116.8616081,71.80720867
ta/Dataset82/64/2_415.jpg,64,74.87667953,65.95715807,73.13800334,84.47488993,75.16340495,80.72905275,100.2758497,83.94997146,131.8101649,89.35197475
ta/Dataset82/64/2_171.jpg,64,81.9093288,143.8287547,156.7859625,86.03297362,43.4251672,151.9346002,163.2997035,76.58205858,123.7555003,129.2021246
